
30 3.0
53 2.65
82 2.7333333333333334
108 2.7
135 2.7
162 2.7
186 2.657142857142857
214 2.675
248 2.7555555555555555
274 2.74
297 2.7
321 2.675
350 2.6923076923076925
375 2.6785714285714284
406 2.7066666666666666
437 2.73125
464 2.7294117647058824
485 2.6944444444444446
514 2.705263157894737
544 2.72
576 2.742857142857143
602 2.7363636363636363
627 2.726086956521739
650 2.7083333333333335
677 2.708
704 2.707692307692308
728 2.696296296296296
757 2.7035714285714287
781 2.693103448275862
804 2.68
832 2.6838709677419357
857 2.678125
883 2.675757575757576
909 2.6735294117647057
935 2.6714285714285713
960 2.6666666666666665
985 2.6621621621621623
1010 2.6578947368421053
1045 2.6794871794871793
1069 2.6725
1095 2.6707317073170733
1125 2.6785714285714284
1154 2.683720930232558
1179 2.6795454545454547
1203 2.6733333333333333
1229 2.6717391304347826
1256 2.6723404255319148
1283 2.6729166666666666
1306 2.6653061224489796
1333 2.666
1359 2.664705882352941
1383 2.6596153846153845
1407 2.6547169811320757
1432 2.651851851851852
1457 2.649090909090909
1483 2.648214285714286
1504 2.6385964912280704
1532 2.6413793103448278
1556 2.6372881355932205
1579 2.631666666666667
1606 2.6327868852459018
1633 2.6338709677419354
1658 2.6317460317460317
1689 2.6390625
1719 2.644615384615385
1746 2.6454545454545455
1775 2.6492537313432836
1805 2.6544117647058822
1829 2.6507246376811593
1854 2.6485714285714286
1883 2.652112676056338
1908 2.65
1931 2.6452054794520548
1958 2.645945945945946
1986 2.648
2011 2.6460526315789474
2034 2.6415584415584417
2062 2.6435897435897435
2085 2.6392405063291138
2111 2.63875
2137 2.6382716049382715
2164 2.6390243902439026
2191 2.639759036144578
2217 2.6392857142857142
2243 2.6388235294117646
2270 2.63953488372093
2296 2.6390804597701147
2324 2.640909090909091
2352 2.642696629213483
2380 2.6444444444444444
2411 2.6494505494505494
2439 2.651086956521739
2466 2.6516129032258067
2489 2.6478723404255318
2515 2.6473684210526316
2545 2.6510416666666665
2570 2.649484536082474
2600 2.6530612244897958
2627 2.6535353535353536
2659 2.659
2686 2.6594059405940595
2714 2.66078431372549
2738 2.658252427184466
2768 2.6615384615384614
2797 2.663809523809524
2825 2.6650943396226414
2851 2.6644859813084114
2877 2.6638888888888888
2903 2.663302752293578
2929 2.6627272727272726
2958 2.6648648648648647
2982 2.6625
3007 2.661061946902655
3032 2.6596491228070174
3059 2.66
3087 2.661206896551724
3112 2.6598290598290597
3139 2.6601694915254237
3167 2.661344537815126
3193 2.660833333333333
3221 2.66198347107438
3245 2.6598360655737703
3272 2.6601626016260163
3297 2.6588709677419353
3322 2.6576
3352 2.66031746031746
3380 2.661417322834646
3409 2.66328125
3434 2.662015503875969
3461 2.6623076923076923
3485 2.6603053435114505
3511 2.6598484848484847
3536 2.6586466165413536
3564 2.6597014925373132
3595 2.662962962962963
3622 2.663235294117647
3647 2.662043795620438
3675 2.6630434782608696
3704 2.664748201438849
3729 2.6635714285714287
3760 2.6666666666666665
3786 2.6661971830985913
3817 2.669230769230769
3844 2.6694444444444443
3873 2.6710344827586208
3898 2.66986301369863
3922 2.668027210884354
3944 2.6648648648648647
3974 2.6671140939597318
4000 2.6666666666666665
4027 2.666887417218543
4049 2.6638157894736842
4075 2.6633986928104574
4102 2.6636363636363636
4127 2.6625806451612903
4154 2.6628205128205127
4183 2.664331210191083
4212 2.6658227848101266
4236 2.6641509433962263
4266 2.66625
4294 2.667080745341615
4326 2.6703703703703705
4352 2.6699386503067486
4382 2.671951219512195
4405 2.66969696969697
4432 2.669879518072289
4462 2.67185628742515
4487 2.6708333333333334
4512 2.6698224852071006
4540 2.6705882352941175
4564 2.6690058479532164
4587 2.666860465116279
4614 2.6670520231213874
4643 2.668390804597701
4669 2.668
4692 2.665909090909091
4716 2.664406779661017
4743 2.6646067415730337
4773 2.666480446927374
4802 2.667777777777778
4827 2.666850828729282
4852 2.665934065934066
4877 2.6650273224043715
4908 2.667391304347826
4935 2.6675675675675676
4961 2.6672043010752686
4987 2.6668449197860964
5010 2.6648936170212765
5038 2.6656084656084658
5067 2.6668421052631577
5096 2.668062827225131
5126 2.669791666666667
5155 2.6709844559585494
5181 2.6706185567010308
5207 2.6702564102564104
5233 2.6698979591836736
5260 2.6700507614213196
5283 2.668181818181818
5312 2.6693467336683416
5344 2.672
5369 2.671144278606965
5397 2.6717821782178217
5426 2.6729064039408867
5451 2.6720588235294116
5481 2.673658536585366
5509 2.6742718446601943
5536 2.6743961352657006
5565 2.675480769230769
5590 2.674641148325359
5617 2.6747619047619047
5641 2.6734597156398103
5670 2.6745283018867925
5696 2.6741784037558687
5723 2.674299065420561
5748 2.6734883720930234
5774 2.6731481481481483
5802 2.6737327188940094
5825 2.6720183486238533
5851 2.671689497716895
5876 2.670909090909091
5899 2.669230769230769
5926 2.6693693693693694
5956 2.6708520179372197
5979 2.6691964285714285
6002 2.6675555555555555
6033 2.6694690265486725
6059 2.669162995594714
6087 2.669736842105263
6112 2.668995633187773
6135 2.667391304347826
6160 2.6666666666666665
6183 2.6650862068965515
6206 2.6635193133047212
6230 2.6623931623931623
6256 2.6621276595744683
6283 2.6622881355932204
6306 2.660759493670886
6329 2.6592436974789915
6357 2.6598326359832636
6384 2.66
6413 2.6609958506224065
6437 2.659917355371901
6460 2.6584362139917697
6486 2.658196721311475
6517 2.66
6540 2.658536585365854
6565 2.6578947368421053
6595 2.659274193548387
6621 2.6590361445783133
6648 2.6592
6675 2.6593625498007967
6697 2.6575396825396824
6725 2.658102766798419
6753 2.6586614173228345
6779 2.6584313725490194
6804 2.6578125
6825 2.6556420233463034
6855 2.6569767441860463
6884 2.657915057915058
6912 2.6584615384615384
6941 2.6593869731800766
6967 2.6591603053435113
6992 2.658555133079848
7020 2.659090909090909
7048 2.659622641509434
7071 2.6582706766917292
7095 2.657303370786517
7122 2.6574626865671642
7145 2.6561338289962824
7173 2.6566666666666667
7203 2.6579335793357934
7232 2.6588235294117646
7257 2.658241758241758
7285 2.658759124087591
7311 2.6585454545454548
7342 2.6601449275362317
7366 2.6592057761732852
7393 2.6593525179856115
7419 2.6591397849462366
7444 2.6585714285714284
7471 2.6587188612099646
7495 2.6578014184397163
7520 2.6572438162544167
7547 2.6573943661971833
7573 2.65719298245614
7601 2.6576923076923076
7626 2.657142857142857
7653 2.6572916666666666
7678 2.6567474048442907
7708 2.6579310344827585
7740 2.6597938144329896
7770 2.660958904109589
7799 2.6617747440273036
7825 2.6615646258503403
7854 2.662372881355932
7882 2.662837837837838
7911 2.6636363636363636
7935 2.662751677852349
7959 2.661872909698997
7984 2.6613333333333333
8008 2.66046511627907
8041 2.662582781456954
8068 2.6627062706270626
8093 2.662171052631579
8119 2.661967213114754
8146 2.6620915032679737
8171 2.6615635179153094
8201 2.6626623376623377
8227 2.6624595469255663
8256 2.6632258064516128
8281 2.662700964630225
8306 2.662179487179487
8336 2.663258785942492
8362 2.6630573248407643
8388 2.662857142857143
8416 2.6632911392405063
8448 2.6649842271293376
8473 2.6644654088050315
8500 2.664576802507837
8528 2.665
8555 2.6651090342679127
8577 2.663664596273292
8603 2.663467492260062
8628 2.662962962962963
8653 2.6624615384615384
8681 2.662883435582822
8708 2.6629969418960244
8737 2.663719512195122
8762 2.6632218844984803
8791 2.663939393939394
8816 2.6634441087613294
8842 2.6632530120481928
8870 2.6636636636636637
8894 2.662874251497006
8925 2.6641791044776117
8949 2.663392857142857
8974 2.6629080118694364
9002 2.6633136094674557
9038 2.6660766961651916
9067 2.666764705882353
9092 2.666275659824047
9121 2.6669590643274854
9145 2.6661807580174925
9173 2.6665697674418603
9201 2.6669565217391304
9229 2.6673410404624276
9255 2.6671469740634004
9284 2.667816091954023
9307 2.6667621776504298
9332 2.6662857142857144
9364 2.667806267806268
9393 2.668465909090909
9418 2.6679886685552407
9446 2.668361581920904
9474 2.6687323943661974
9498 2.667977528089888
9527 2.668627450980392
9556 2.6692737430167597
9582 2.6690807799442897
9607 2.6686111111111113
9637 2.669529085872576
9665 2.6698895027624308
9687 2.668595041322314
9708 2.667032967032967
9736 2.6673972602739724
9765 2.668032786885246
9796 2.6692098092643053
9822 2.669021739130435
9846 2.6682926829268294
9869 2.6672972972972975
9894 2.666846361185984
9921 2.666935483870968
9944 2.665951742627346
9968 2.6652406417112298
9995 2.6653333333333333
10019 2.6646276595744682
10042 2.663660477453581
10073 2.664814814814815
10095 2.663588390501319
10120 2.663157894736842
10143 2.662204724409449
10168 2.661780104712042
10196 2.6621409921671018
10222 2.661979166666667
10248 2.6618181818181816
10275 2.661917098445596
10301 2.6617571059431526
